Drug1,Drug2,Prob,Method
DB01624,Cytochrome_P450_1A2,0.16699999999999998,LapRLS
DB00749,UDP-glucuronosyltransferase_1-8,0.16699999999999998,LapRLS
DB06716,Carbonyl_reductase_[NADPH]_3,0.1669,GIP
DB06230,UDP-glucuronosyltransferase_1-1,0.1669,LapRLS
DB00984,Cytochrome_P450_2C9,0.1669,LapRLS
DB00891,Carbonyl_reductase_[NADPH]_3,0.1669,GIP
DB08896,Cytochrome_P450_3A5,0.1668,LapRLS
DB01544,Cytochrome_P450_2C8,0.1668,LapRLS
DB01233,Cytochrome_P450_1A2,0.1667,LapRLS
DB01407,Cytochrome_P450_2D6,0.1667,LapRLS
DB00165,Cytochrome_P450_1A2,0.1666,LapRLS
DB01173,Carbonyl_reductase_[NADPH]_3,0.1666,GIP
DB00947,Cytochrome_P450_3A5,0.1666,LapRLS
DB01023,Cytochrome_P450_2E1,0.1666,LapRLS
DB00481,Cytochrome_P450_2C9,0.1664,LapRLS
DB09231,Cytochrome_P450_2C9,0.1664,LapRLS
DB01559,Cytochrome_P450_2C8,0.1664,LapRLS
DB06267,Cytochrome_P450_2D6,0.1663,LapRLS
DB00742,Retinal_dehydrogenase_1,0.1663,GIP
DB03568,Metallothionein-2,0.1662,GIP
DB01611,Cytochrome_P450_3A5,0.1662,LapRLS
DB00679,Cytochrome_P450_2C18,0.1662,LapRLS
DB01420,Cytochrome_P450_2C8,0.1662,LapRLS
DB01242,Cytochrome_P450_2C18,0.1661,LapRLS
DB01558,Cytochrome_P450_2C9,0.1661,LapRLS
DB00531,Cytochrome_P450_2C6,0.166,LapRLS
DB00904,Cytochrome_P450_2C19,0.1658,LapRLS
DB00690,Cytochrome_P450_2B6,0.1658,LapRLS
DB01242,Cytochrome_P450_2B6,0.1657,LapRLS
DB00703,Carbonyl_reductase_[NADPH]_3,0.1657,GIP
DB01296,Carbonyl_reductase_[NADPH]_3,0.1657,GIP
DB00487,Cytochrome_P450_3A5,0.1657,LapRLS
DB06772,Cytochrome_P450_2C9,0.1657,LapRLS
DB01261,Cytochrome_P450_2C9,0.1656,LapRLS
DB00281,Cytochrome_P450_2C19,0.1654,GIP
DB01698,Cytochrome_P450_2C19,0.1653,LapRLS
DB00951,UMP-CMP_kinase,0.1651,GIP
DB00257,Cytochrome_P450_11B2_mitochondrial,0.1651,LapRLS
DB00997,Cytochrome_P450_1A2,0.165,LapRLS
DB09063,Cytochrome_P450_2C19,0.165,LapRLS
DB13874,UDP-glucuronosyltransferase_2B17,0.1649,LapRLS
DB01621,Cytochrome_P450_2C9,0.1649,LapRLS
DB04920,Cytochrome_P450_3A7,0.1648,LapRLS
DB00184,Carbonyl_reductase_[NADPH]_3,0.1648,GIP
DB06403,Cytochrome_P450_2C9,0.1647,LapRLS
DB00624,Cytochrome_P450_2A6,0.1647,LapRLS
DB06728,Glutathione_S-transferase_Mu_1,0.1647,GIP
DB00250,Cytochrome_P450_2C11,0.1646,LapRLS
DB00281,Amine_oxidase_[flavin-containing]_A,0.1645,GIP
DB00799,Cytochrome_P450_2C9,0.1644,LapRLS
DB06152,Cytochrome_P450_2D6,0.1644,LapRLS
DB06414,Cytochrome_P450_2C8,0.1643,LapRLS
DB01234,Cytochrome_P450_2C11,0.1642,LapRLS
DB11827,Cytochrome_P450_2D6,0.16399999999999998,LapRLS
DB11995,Cytochrome_P450_2C19,0.1639,LapRLS
DB00737,Cytochrome_P450_1A1,0.1639,LapRLS
DB01229,Cytochrome_P450_2C19,0.1639,LapRLS
DB01175,Cytochrome_P450_2C9,0.1638,LapRLS
DB12582,Cytochrome_P450_2C19,0.1637,LapRLS
DB00574,Cytochrome_P450_2E1,0.1637,LapRLS
DB00285,Cytochrome_P450_2C8,0.1636,LapRLS
DB00818,Cytochrome_P450_2A13,0.1636,LapRLS
DB00208,Cytochrome_P450_2C18,0.1635,LapRLS
DB01525,Cytochrome_P450_2D6,0.1634,LapRLS
DB00946,Cytochrome_P450_2C18,0.1634,LapRLS
DB00277,Cytochrome_P450_2C19,0.1634,LapRLS
DB00281,Retinal_dehydrogenase_1,0.1633,GIP
DB09571,Cytochrome_P450_1A2,0.1632,LapRLS
DB00349,Cytochrome_P450_2C8,0.1632,LapRLS
DB00379,Cytochrome_P450_1A1,0.1631,LapRLS
DB01131,Cytochrome_P450_2C8,0.1631,LapRLS
DB00503,Cytochrome_P450_2C18,0.163,LapRLS
DB01595,Cytochrome_P450_2C19,0.163,LapRLS
DB01167,Cytochrome_P450_2C19,0.1629,LapRLS
DB12582,Cytochrome_P450_1A2,0.1628,LapRLS
DB01043,Cytochrome_P450_2C9,0.1627,LapRLS
DB01466,UDP-glucuronosyltransferase_1-1,0.1627,LapRLS
DB01420,Cytochrome_P450_1B1,0.1627,LapRLS
DB09183,Cytochrome_P450_2C9,0.1626,LapRLS
DB00574,Cytochrome_P450_2A6,0.1626,LapRLS
DB08901,Cytochrome_P450_2C19,0.1625,LapRLS
DB01201,Cytochrome_P450_1A2,0.1625,LapRLS
DB00836,Cytochrome_P450_2C9,0.1624,LapRLS
DB00396,Cytochrome_P450_2C18,0.1624,LapRLS
DB13179,Cytochrome_P450_1A2,0.1624,LapRLS
DB01367,Carbonyl_reductase_[NADPH]_3,0.1623,GIP
DB01015,Cytochrome_P450_2C19,0.1623,LapRLS
DB01357,Cytochrome_P450_2C8,0.1623,LapRLS
DB00359,Carbonyl_reductase_[NADPH]_3,0.1621,GIP
DB00257,Cytochrome_P450_1A1,0.1621,LapRLS
DB00871,Cytochrome_P450_1A2,0.162,LapRLS
DB01355,Cytochrome_P450_2C8,0.1619,LapRLS
DB00863,Cytochrome_P450_2C9,0.1618,LapRLS
DB04794,Cytochrome_P450_1A2,0.1618,LapRLS
DB04948,Cytochrome_P450_2C9,0.1617,LapRLS
DB01612,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.1616,GIP
DB06770,Amine_oxidase_[flavin-containing]_A,0.1615,GIP
DB01259,Cytochrome_P450_2C9,0.1615,LapRLS
DB01118,Cytochrome_P450_2C18,0.1615,LapRLS
DB01100,Cytochrome_P450_2B6,0.1614,LapRLS
DB06731,Carbonyl_reductase_[NADPH]_3,0.1614,GIP
DB00947,Cytochrome_P450_2C19,0.1613,LapRLS
DB02509,Retinal_dehydrogenase_1,0.1612,GIP
DB00593,Glutathione_S-transferase_P,0.161,GIP
DB00700,Cytochrome_P450_11B1_mitochondrial,0.1609,LapRLS
DB13943,Cytochrome_P450_2C18,0.1609,LapRLS
DB06174,Cytochrome_P450_2C19,0.1609,LapRLS
DB13132,Cytochrome_P450_2C19,0.1609,LapRLS
DB01114,Cytochrome_P450_2C19,0.1609,LapRLS
DB00213,Cytochrome_P450_2C8,0.1607,LapRLS
DB11793,Cytochrome_P450_2D6,0.1606,LapRLS
DB01100,Cytochrome_P450_2C9,0.1605,LapRLS
DB00338,Cytochrome_P450_2C11,0.1605,LapRLS
DB01075,Cytochrome_P450_2C8,0.1604,LapRLS
DB06605,Cytochrome_P450_2D6,0.1603,LapRLS
DB01181,Cytochrome_P450_2C6,0.1602,LapRLS
DB00203,Cytochrome_P450_1A2,0.1602,LapRLS
DB13946,Cytochrome_P450_2C18,0.1601,LapRLS
DB01016,Cytochrome_P450_2C8,0.1601,LapRLS
DB00433,Cytochrome_P450_2C19,0.1601,LapRLS
DB00678,UDP-glucuronosyltransferase_2B15,0.1601,LapRLS
DB00122,Metallothionein-2,0.16,GIP
DB00917,Carbonyl_reductase_[NADPH]_3,0.16,GIP
DB00338,Cytochrome_P450_2C6,0.16,LapRLS
DB01026,Cytochrome_P450_2E1,0.16,LapRLS
DB06778,Retinal_dehydrogenase_1,0.1599,GIP
DB09297,Cytochrome_P450_2C9,0.1599,LapRLS
DB00477,Cytochrome_P450_2C9,0.1598,LapRLS
DB00946,Cytochrome_P450_1A2,0.1597,LapRLS
DB08930,UDP-glucuronosyltransferase_1-4,0.1597,LapRLS
DB04818,Cytochrome_P450_2E1,0.1597,LapRLS
DB06413,Cytochrome_P450_2C8,0.1596,LapRLS
DB00593,Cytochrome_P450_2C19,0.1596,LapRLS
DB03575,Cytochrome_P450_2C9,0.1596,LapRLS
DB00921,Cytochrome_P450_2C11,0.1595,LapRLS
DB01115,Cytochrome_P450_2C19,0.1595,LapRLS
DB06470,Cytochrome_P450_2C9,0.1595,LapRLS
DB04855,Cytochrome_P450_2C9,0.1594,LapRLS
DB09555,Cytochrome_P450_2C9,0.1594,LapRLS
DB00316,UMP-CMP_kinase,0.1594,GIP
DB00313,Cytochrome_P450_2C6,0.1593,LapRLS
DB04818,Cytochrome_P450_1A2,0.1593,LapRLS
DB04868,Cytochrome_P450_2C19,0.1592,LapRLS
DB01076,Cytochrome_P450_2C18,0.1592,LapRLS
DB06678,Cytochrome_P450_2C8,0.1592,LapRLS
DB00333,Cytochrome_P450_2C11,0.1591,LapRLS
DB13179,Cytochrome_P450_2C11,0.1591,LapRLS
DB00921,Cytochrome_P450_2C6,0.159,LapRLS
DB00289,Cytochrome_P450_2C9,0.159,LapRLS
DB06712,Cytochrome_P450_2C18,0.159,LapRLS
DB00197,Cytochrome_P450_1A2,0.159,LapRLS
DB09061,Cytochrome_P450_2C8,0.159,LapRLS
DB01104,Cytochrome_P450_2C8,0.159,LapRLS
DB01009,Prostaglandin_G/H_synthase_2,0.159,LapRLS
DB01437,Cytochrome_P450_2C9,0.159,LapRLS
DB00371,Cytochrome_P450_2C9,0.1589,LapRLS
DB00852,Cytochrome_P450_1A2,0.1588,LapRLS
DB06153,Cytochrome_P450_2D6,0.1587,LapRLS
DB04948,Cytochrome_P450_1A1,0.1587,LapRLS
DB01129,Cytochrome_P450_1B1,0.1586,LapRLS
DB01320,Cytochrome_P450_2C18,0.1586,LapRLS
DB00313,Cytochrome_P450_2C11,0.1585,LapRLS
DB01167,Cytochrome_P450_2C8,0.1585,LapRLS
DB04856,Cytochrome_P450_2C19,0.1583,LapRLS
DB06652,Cytochrome_P450_2D6,0.1582,LapRLS
DB00585,Carbonyl_reductase_[NADPH]_3,0.1582,GIP
DB00323,Cytochrome_P450_1A2,0.1581,LapRLS
DB01204,Cytochrome_P450_2B6,0.1581,LapRLS
DB00749,UDP-glucuronosyltransferase_1-7,0.158,LapRLS
DB13944,Cytochrome_P450_2C18,0.158,LapRLS
DB01224,Cytochrome_P450_2C9,0.1579,LapRLS
DB00393,Cytochrome_P450_1A2,0.1579,LapRLS
DB01589,Cytochrome_P450_2E1,0.1578,LapRLS
DB01168,Aldehyde_dehydrogenase_mitochondrial,0.1577,GIP
DB06176,Cytochrome_P450_1A2,0.1577,LapRLS
DB01141,Cytochrome_P450_2C9,0.1577,LapRLS
DB00404,Cytochrome_P450_2C8,0.1577,LapRLS
DB01234,Cytochrome_P450_2C6,0.1577,LapRLS
DB04725,Cytochrome_P450_2B6,0.1575,LapRLS
DB04817,Cytochrome_P450_2C19,0.1574,LapRLS
DB06710,Cytochrome_P450_2C19,0.1574,LapRLS
DB00312,Carbonyl_reductase_[NADPH]_3,0.1573,GIP
DB05246,Cytochrome_P450_2C9,0.1573,LapRLS
DB00909,Cytochrome_P450_1A2,0.1572,LapRLS
DB06803,Cytochrome_P450_2C19,0.1572,LapRLS
DB00625,Cytochrome_P450_2C18,0.1571,LapRLS
DB00239,Cytochrome_P450_1A2,0.157,LapRLS
DB00804,Amine_oxidase_[flavin-containing]_B,0.1569,GIP
DB00677,Carbonyl_reductase_[NADPH]_3,0.1568,GIP
DB01424,Cytochrome_P450_2C6,0.1567,LapRLS
DB11827,UDP-glucuronosyltransferase_2B4,0.1567,LapRLS
DB00969,Cytochrome_P450_2D6,0.1566,LapRLS
DB00857,Cytochrome_P450_1A1,0.1565,LapRLS
DB00850,Cytochrome_P450_2C11,0.1565,LapRLS
DB00197,Cytochrome_P450_2D6,0.1565,LapRLS
DB00903,Cytochrome_P450_2C9,0.1564,LapRLS
DB01013,Cytochrome_P450_3A5,0.1564,LapRLS
DB00458,Cytochrome_P450_2C9,0.1563,GIP
DB00945,Carbonyl_reductase_[NADPH]_3,0.1563,GIP
DB11614,Cytochrome_P450_1A2,0.1563,LapRLS
DB00741,Cytochrome_P450_2C19,0.1563,LapRLS
DB13179,Cytochrome_P450_2C6,0.1562,LapRLS
DB00949,Cytochrome_P450_2C8,0.1562,LapRLS
DB01420,Cholesterol_side-chain_cleavage_enzyme_mitochondrial,0.1561,LapRLS
DB04794,Cytochrome_P450_2D6,0.1561,LapRLS
DB00742,Carbonyl_reductase_[NADPH]_1,0.1561,GIP
DB06637,Carbonyl_reductase_[NADPH]_1,0.1561,GIP
DB00668,Cytochrome_P450_1A1,0.156,LapRLS
DB00347,Cytochrome_P450_2C18,0.156,LapRLS
DB01435,Cytochrome_P450_2A13,0.156,LapRLS
DB00989,Cytochrome_P450_1A2,0.156,LapRLS
DB06712,Cytochrome_P450_1A1,0.1559,LapRLS
DB08895,Cytochrome_P450_2D6,0.1559,LapRLS
DB09280,Cytochrome_P450_2D6,0.1558,LapRLS
DB09238,Cytochrome_P450_3A7,0.1558,LapRLS
DB00852,Retinal_dehydrogenase_1,0.1557,GIP
DB06739,Cytochrome_P450_2C18,0.1557,LapRLS
DB04574,Cytochrome_P450_2C8,0.1557,LapRLS
DB01050,UDP-glucuronosyltransferase_2B10,0.1557,LapRLS
DB00546,Cytochrome_P450_2C8,0.1557,LapRLS
DB08804,Cytochrome_P450_2C9,0.1557,LapRLS
DB00989,Carbonyl_reductase_[NADPH]_3,0.1555,GIP
DB00459,Cytochrome_P450_1A2,0.1555,LapRLS
DB14002,Glutathione_S-transferase_A1,0.1555,LapRLS
DB00255,Cytochrome_P450_2D6,0.1555,LapRLS
DB00624,Cytochrome_P450_2C18,0.1555,LapRLS
DB04818,Amine_oxidase_[flavin-containing]_A,0.1555,GIP
DB00269,Cytochrome_P450_1A2,0.1555,LapRLS
DB04827,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.1552,GIP
DB00411,Aldehyde_dehydrogenase_mitochondrial,0.155,GIP
DB00169,Carbonyl_reductase_[NADPH]_3,0.1547,GIP
DB00127,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.1545,GIP
DB01151,Cytochrome_P450_2C9,0.1545,GIP
DB00291,Amine_oxidase_[flavin-containing]_B,0.1541,GIP
DB00672,Carbonyl_reductase_[NADPH]_3,0.154,GIP
DB00557,Carbonyl_reductase_[NADPH]_3,0.154,GIP
DB00949,Glutathione_S-transferase_P,0.154,GIP
DB00755,Cytochrome_P450_2C19,0.1539,GIP
DB03568,Arylamine_N-acetyltransferase_2,0.1538,GIP
DB09571,UMP-CMP_kinase,0.1537,GIP
DB02486,Metallothionein-1A,0.1537,GIP
DB04953,Carbonyl_reductase_[NADPH]_3,0.1535,GIP
DB11672,Carbonyl_reductase_[NADPH]_3,0.1533,GIP
DB00742,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1533,GIP
DB03088,Aldehyde_dehydrogenase_mitochondrial,0.1533,GIP
DB01156,Cytochrome_P450_2C19,0.1529,GIP
DB00847,Amine_oxidase_[flavin-containing]_A,0.1524,GIP
DB04871,Carbonyl_reductase_[NADPH]_3,0.1523,GIP
DB09072,Metallothionein-2,0.1522,GIP
DB01577,UMP-CMP_kinase,0.1519,GIP
DB03128,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1517,GIP
DB00411,UMP-CMP_kinase,0.1514,GIP
DB02300,Carbonyl_reductase_[NADPH]_3,0.1513,GIP
DB01580,Aldehyde_dehydrogenase_mitochondrial,0.1512,GIP
DB03822,Glutathione_S-transferase_Mu_1,0.1511,GIP
DB09414,Retinal_dehydrogenase_1,0.151,GIP
DB05541,Carbonyl_reductase_[NADPH]_3,0.1508,GIP
DB09212,Carbonyl_reductase_[NADPH]_3,0.1505,GIP
DB09413,Amine_oxidase_[flavin-containing]_A,0.1501,GIP
DB00269,Carbonyl_reductase_[NADPH]_3,0.1501,GIP
DB00122,Nucleoside_diphosphate_kinase_B,0.1497,GIP
DB09214,Carbonyl_reductase_[NADPH]_3,0.1493,GIP
DB00788,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1492,GIP
DB01056,Amine_oxidase_[flavin-containing]_B,0.1492,GIP
DB13749,Glutathione_S-transferase_P,0.1491,GIP
DB09499,Nucleoside_diphosphate_kinase_B,0.1487,GIP
DB00804,Retinal_dehydrogenase_1,0.1481,GIP
DB00255,Retinal_dehydrogenase_1,0.1481,GIP
DB01093,Aldehyde_dehydrogenase_mitochondrial,0.1478,GIP
DB01035,Aldehyde_dehydrogenase_mitochondrial,0.1475,GIP
DB04841,Carbonyl_reductase_[NADPH]_3,0.1474,GIP
DB00636,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1473,GIP
DB01234,Cytochrome_P450_1A2,0.1472,GIP
DB00866,Carbonyl_reductase_[NADPH]_3,0.1472,GIP
DB01612,S-adenosylmethionine_synthase_isoform_type-2,0.1471,GIP
DB00381,Cytochrome_P450_2C19,0.1464,GIP
DB11090,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1463,GIP
DB06262,Carbonyl_reductase_[NADPH]_3,0.1461,GIP
DB04827,Metallothionein-1A,0.1458,GIP
DB00599,Carbonyl_reductase_[NADPH]_3,0.1457,GIP
DB01159,Amine_oxidase_[flavin-containing]_A,0.1457,GIP
DB00121,Carbonyl_reductase_[NADPH]_3,0.1455,GIP
DB01351,Carbonyl_reductase_[NADPH]_3,0.1451,GIP
DB00857,Aldehyde_dehydrogenase_mitochondrial,0.145,GIP
DB01012,Carbonyl_reductase_[NADPH]_3,0.1449,GIP
DB00544,Glutathione_S-transferase_P,0.1448,GIP
DB01159,Retinal_dehydrogenase_1,0.1447,GIP
DB06732,Carbonyl_reductase_[NADPH]_3,0.1443,GIP
DB00711,UMP-CMP_kinase,0.1438,GIP
DB01159,Cytochrome_P450_2C19,0.1437,GIP
DB01191,Amine_oxidase_[flavin-containing]_B,0.1433,GIP
DB06778,Aldehyde_dehydrogenase_mitochondrial,0.1429,GIP
DB00161,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1429,GIP
DB00257,Cytochrome_P450_3A5,0.1424,GIP
DB06204,Aldehyde_dehydrogenase_mitochondrial,0.1421,GIP
DB00792,Carbonyl_reductase_[NADPH]_3,0.1419,GIP
DB09499,Amine_oxidase_[flavin-containing]_B,0.1418,GIP
DB01064,Carbonyl_reductase_[NADPH]_1,0.1418,GIP
DB00730,Carbonyl_reductase_[NADPH]_3,0.1417,GIP
DB00339,UMP-CMP_kinase,0.1416,GIP
DB03756,Metallothionein-1A,0.1415,GIP
DB00938,Carbonyl_reductase_[NADPH]_3,0.141,GIP
DB00262,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1409,GIP
DB01400,Carbonyl_reductase_[NADPH]_1,0.1407,GIP
DB09414,Aldehyde_dehydrogenase_mitochondrial,0.1405,GIP
DB00515,Amine_oxidase_[flavin-containing]_B,0.1404,GIP
DB11127,Amine_oxidase_[flavin-containing]_A,0.1404,GIP
DB00161,Amine_oxidase_[flavin-containing]_A,0.1404,GIP
DB01024,UDP-glucuronosyltransferase_1-8,0.1402,GIP
DB02486,Glutathione_S-transferase_A2,0.1402,GIP
DB01168,Retinal_dehydrogenase_1,0.1402,GIP
DB09288,Retinal_dehydrogenase_1,0.14,GIP
DB01131,Glutathione_S-transferase_P,0.14,GIP
DB00162,Glutathione_S-transferase_P,0.1399,GIP
DB06770,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1398,GIP
DB00127,S-adenosylmethionine_synthase_isoform_type-2,0.1396,GIP
DB01612,Glutathione_S-transferase_A1,0.1396,GIP
DB00153,Carbonyl_reductase_[NADPH]_3,0.1396,GIP
DB00908,Cytochrome_P450_2C19,0.1394,GIP
DB01131,Amine_oxidase_[flavin-containing]_A,0.1394,GIP
DB00255,Cytochrome_P450_2C19,0.1394,GIP
DB00861,Carbonyl_reductase_[NADPH]_3,0.1393,GIP
DB00459,Carbonyl_reductase_[NADPH]_3,0.1393,GIP
DB09148,Amine_oxidase_[flavin-containing]_A,0.1391,GIP
DB02901,Glutathione_S-transferase_P,0.139,GIP
DB00122,Metallothionein-1A,0.1389,GIP
DB06152,Carbonyl_reductase_[NADPH]_3,0.1388,GIP
DB06689,Metallothionein-2,0.1387,GIP
DB09224,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1387,GIP
DB09070,Carbonyl_reductase_[NADPH]_3,0.1382,GIP
DB00788,Aldehyde_dehydrogenase_mitochondrial,0.1382,GIP
DB01093,Amine_oxidase_[flavin-containing]_A,0.1382,GIP
DB01213,S-adenosylmethionine_synthase_isoform_type-2,0.1381,GIP
DB01014,Carbonyl_reductase_[NADPH]_3,0.1378,GIP
DB06728,Glutathione_S-transferase_A2,0.1376,GIP
DB06770,Retinal_dehydrogenase_1,0.1374,GIP
DB03568,Nucleoside_diphosphate_kinase_B,0.1374,GIP
DB00576,Carbonyl_reductase_[NADPH]_3,0.13699999999999998,GIP
DB01213,Glutathione_S-transferase_Mu_1,0.1369,GIP
DB02901,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1368,GIP
DB00122,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.1367,GIP
DB00122,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.1364,GIP
DB01028,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1363,GIP
DB08864,Carbonyl_reductase_[NADPH]_3,0.1362,GIP
DB13139,Carbonyl_reductase_[NADPH]_3,0.1361,GIP
DB06691,Carbonyl_reductase_[NADPH]_3,0.136,GIP
DB04572,Carbonyl_reductase_[NADPH]_3,0.1359,GIP
DB01235,Aldehyde_dehydrogenase_mitochondrial,0.1357,GIP
DB00523,Amine_oxidase_[flavin-containing]_A,0.1357,GIP
DB03756,Metallothionein-2,0.1356,GIP
DB01213,Glutathione_S-transferase_A2,0.1356,GIP
DB09322,Aldehyde_dehydrogenase_mitochondrial,0.1354,GIP
DB00513,Aldehyde_dehydrogenase_mitochondrial,0.1354,GIP
DB01213,Glutathione_S-transferase_A1,0.1354,GIP
DB01168,Amine_oxidase_[flavin-containing]_B,0.1352,GIP
DB00143,Carbonyl_reductase_[NADPH]_3,0.1352,GIP
DB00916,Carbonyl_reductase_[NADPH]_3,0.135,GIP
DB00373,Carbonyl_reductase_[NADPH]_3,0.1348,GIP
DB00434,Carbonyl_reductase_[NADPH]_3,0.1347,GIP
DB03088,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1346,GIP
DB00316,Cytochrome_P450_2C19,0.1346,GIP
DB00344,Carbonyl_reductase_[NADPH]_3,0.1345,GIP
DB00201,Cytochrome_P450_2C19,0.1344,GIP
DB01206,Aldehyde_dehydrogenase_mitochondrial,0.1343,GIP
DB06201,Carbonyl_reductase_[NADPH]_3,0.1342,GIP
DB00753,Carbonyl_reductase_[NADPH]_3,0.134,GIP
DB02486,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_1,0.1339,GIP
DB06637,Amine_oxidase_[flavin-containing]_A,0.1338,GIP
DB06729,Cytochrome_P450_2C19,0.1336,GIP
DB00411,Amine_oxidase_[flavin-containing]_A,0.1335,GIP
DB00127,Glutathione_S-transferase_A2,0.1332,GIP
DB01069,Carbonyl_reductase_[NADPH]_3,0.1329,GIP
DB01161,Carbonyl_reductase_[NADPH]_3,0.1329,GIP
DB00841,Carbonyl_reductase_[NADPH]_1,0.1328,GIP
DB00165,Carbonyl_reductase_[NADPH]_3,0.1328,GIP
DB06728,S-adenosylmethionine_synthase_isoform_type-2,0.1325,GIP
DB01240,Carbonyl_reductase_[NADPH]_3,0.1322,GIP
DB04889,Carbonyl_reductase_[NADPH]_3,0.1322,GIP
DB08846,Carbonyl_reductase_[NADPH]_3,0.1321,GIP
DB06804,Glutathione_S-transferase_P,0.1319,GIP
DB01956,UMP-CMP_kinase,0.1319,GIP
DB00908,Cytochrome_P450_3A5,0.1316,GIP
DB05015,Carbonyl_reductase_[NADPH]_3,0.1315,GIP
DB04816,Carbonyl_reductase_[NADPH]_3,0.1313,GIP
DB09459,Carbonyl_reductase_[NADPH]_3,0.1313,GIP
DB03128,Retinal_dehydrogenase_1,0.1312,GIP
DB00356,Amine_oxidase_[flavin-containing]_B,0.1311,GIP
DB09205,Carbonyl_reductase_[NADPH]_3,0.131,GIP
DB00371,UMP-CMP_kinase,0.1309,GIP
DB00763,Cytochrome_P450_1A1,0.1306,GIP
DB06147,Carbonyl_reductase_[NADPH]_3,0.1305,GIP
DB00490,Carbonyl_reductase_[NADPH]_3,0.1305,GIP
DB00909,Carbonyl_reductase_[NADPH]_3,0.1304,GIP
DB00715,Cytochrome_P450_2C19,0.1304,GIP
DB00726,Carbonyl_reductase_[NADPH]_3,0.1304,GIP
DB09499,Succinate-semialdehyde_dehydrogenase_mitochondrial,0.1304,GIP
DB01107,Glutathione_S-transferase_P,0.1297,GIP
DB00458,Carbonyl_reductase_[NADPH]_3,0.1297,GIP
DB09117,Amine_oxidase_[flavin-containing]_A,0.1296,GIP
DB11155,Carbonyl_reductase_[NADPH]_1,0.1295,GIP
DB00203,Cytochrome_P450_1A2,0.1293,GIP
DB01191,Amine_oxidase_[flavin-containing]_A,0.1291,GIP
DB01245,UMP-CMP_kinase,0.1291,GIP
DB05057,Retinal_dehydrogenase_1,0.129,GIP
DB02486,Arylamine_N-acetyltransferase_1,0.129,GIP
DB00313,Cytochrome_P450_1A1,0.1289,GIP
DB01151,Carbonyl_reductase_[NADPH]_3,0.1289,GIP
DB12831,Carbonyl_reductase_[NADPH]_3,0.1289,GIP
DB09054,Cytochrome_P450_2C9,0.1288,GIP
DB06727,Retinal_dehydrogenase_1,0.1288,GIP
DB03822,UMP-CMP_kinase,0.1288,GIP
DB00915,Carbonyl_reductase_[NADPH]_3,0.1284,GIP
DB13620,Glutathione_S-transferase_P,0.1284,GIP
DB06728,UMP-CMP_kinase,0.1283,GIP
DB01074,UMP-CMP_kinase,0.1282,GIP
DB02845,Retinal_dehydrogenase_1,0.128,GIP
DB00788,Amine_oxidase_[flavin-containing]_A,0.1279,GIP
DB00127,Glutathione_S-transferase_A1,0.1279,GIP
DB00523,Aldehyde_dehydrogenase_mitochondrial,0.1278,GIP
DB00161,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1278,GIP
DB01424,Cytochrome_P450_3A5,0.1277,GIP
DB00951,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1276,GIP
DB00858,Glutathione_S-transferase_P,0.1275,GIP
DB00613,Cytochrome_P450_1A2,0.1272,GIP
DB11586,Cytochrome_P450_2C8,0.1269,GIP
DB06204,Retinal_dehydrogenase_1,0.1267,GIP
DB06689,Glutathione_S-transferase_Mu_1,0.1267,GIP
DB09224,Amine_oxidase_[flavin-containing]_B,0.1266,GIP
DB09072,Glutathione_S-transferase_A2,0.1266,GIP
DB01544,Cytochrome_P450_2C8,0.1266,GIP
DB00755,Carbonyl_reductase_[NADPH]_1,0.1265,GIP
DB00818,Retinal_dehydrogenase_1,0.1264,GIP
DB11127,Aldehyde_dehydrogenase_mitochondrial,0.1263,GIP
DB01394,Cytochrome_P450_2C19,0.1263,GIP
DB02486,3_beta-hydroxysteroid_dehydrogenase/Delta_5-->4-isomerase_type_2,0.1262,GIP
DB00347,Carbonyl_reductase_[NADPH]_3,0.1259,GIP
DB01176,Amine_oxidase_[flavin-containing]_A,0.1259,GIP
DB06728,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1257,GIP
DB06689,Steroid_17-alpha-hydroxylase/17-20_lyase,0.1252,GIP
DB11632,Cytochrome_P450_2C9,0.1251,GIP
