Drug1,Drug2,Prob,Source,Method
DB00851,DB05381,0.2437,CRD,LapRLS
DB12025,DB09063,0.2437,DrugBank,LapRLS
DB04818,DB09232,0.2437,DrugBank,LapRLS
DB00321,DB00357,0.2437,DrugBank,LapRLS
DB06237,DB04920,0.2437,DrugBank,LapRLS
DB06204,DB00568,0.2437,DrugBank,LapRLS
DB04575,DB00312,0.2437,DrugBank,LapRLS
DB09042,DB00777,0.2437,DrugBank,LapRLS
DB00813,DB01511,0.2437,DrugBank,LapRLS
DB06267,DB00215,0.2437,DrugBank,LapRLS
DB01142,DB06600,0.2437,DrugBank,LapRLS
DB11616,DB01201,0.2436,DrugBank,LapRLS
DB08981,DB00769,0.2436,DrugBank,LapRLS
DB00405,DB01026,0.2436,DrugBank,LapRLS
DB00177,DB09229,0.2436,DrugBank,LapRLS
DB09251,DB00208,0.2436,DrugBank,LapRLS
DB00546,DB01068,0.2436,DrugBank,LapRLS
DB11274,DB13179,0.2436,DrugBank,LapRLS
DB04573,DB00559,0.2436,DrugBank,LapRLS
DB01511,DB00956,0.2436,DrugBank,LapRLS
DB01567,DB00196,0.2436,DrugBank,LapRLS
DB00726,DB01252,0.2436,DrugBank,LapRLS
DB00961,DB00343,0.2436,DrugBank,LapRLS
DB00372,DB00268,0.2436,DrugBank,LapRLS
DB13114,DB08987,0.2436,DrugBank,LapRLS
DB00306,DB01618,0.2435,DrugBank,LapRLS
DB08940,DB00396,0.2435,DrugBank,LapRLS
DB06678,DB00976,0.2435,DrugBank,LapRLS
DB09229,DB01254,0.2435,DrugBank,LapRLS
DB00434,DB00908,0.2435,DrugBank,LapRLS
DB08940,DB09383,0.2435,DrugBank,LapRLS
DB09048,DB01609,0.2435,DrugBank,LapRLS
DB11616,DB00091,0.2435,DrugBank,LapRLS
DB00873,DB11633,0.2435,DrugBank,LapRLS
DB09232,DB00224,0.2435,DrugBank,LapRLS
DB00562,DB09449,0.2435,DrugBank,LapRLS
DB04574,DB00606,0.2435,DrugBank,LapRLS
DB11614,DB00508,0.2435,DrugBank,LapRLS
DB09214,DB13775,0.2435,DrugBank,LapRLS
DB00306,DB00176,0.2435,DrugBank,LapRLS
DB09239,DB09048,0.2435,DrugBank,LapRLS
DB09232,DB09240,0.2434,DrugBank,LapRLS
DB00378,DB00834,0.2434,DrugBank,LapRLS
DB09240,DB00765,0.2434,DrugBank,LapRLS
DB04829,DB00292,0.2434,DrugBank,LapRLS
DB00734,DB00830,0.2434,DrugBank,LapRLS
DB00232,DB08808,0.2434,DrugBank,LapRLS
DB00917,DB06807,0.2434,DrugBank,LapRLS
DB05424,DB09054,0.2434,DrugBank,LapRLS
DB00306,DB09085,0.2434,DrugBank,LapRLS
DB00712,DB00769,0.2434,DrugBank,LapRLS
DB00486,DB01021,0.2434,DrugBank,LapRLS
DB12710,DB01364,0.2433,DrugBank,LapRLS
DB00247,DB00816,0.2433,DrugBank,LapRLS
DB00270,DB00592,0.2433,CRD,LapRLS
DB09246,DB09240,0.2433,DrugBank,LapRLS
DB13876,DB13443,0.2433,DrugBank,LapRLS
DB11755,DB00615,0.2433,DrugBank,LapRLS
DB00568,DB09174,0.2433,DrugBank,LapRLS
DB00568,DB09085,0.2433,DrugBank,LapRLS
DB00306,DB08987,0.2433,DrugBank,LapRLS
DB00306,DB08986,0.2433,DrugBank,LapRLS
DB01185,DB00774,0.2433,DrugBank,LapRLS
DB00518,DB06689,0.2433,CRD,LapRLS
DB00504,DB01403,0.2433,DrugBank,LapRLS
DB00708,DB00503,0.2433,DrugBank,LapRLS
DB01497,DB09280,0.2433,DrugBank,LapRLS
DB09214,DB09138,0.2432,DrugBank,LapRLS
DB01151,DB12846,0.2432,DrugBank,LapRLS
DB13114,DB01544,0.2432,DrugBank,LapRLS
DB01097,DB09118,0.2432,DrugBank,LapRLS
DB00405,DB09238,0.2432,DrugBank,LapRLS
DB04575,DB00834,0.2432,DrugBank,LapRLS
DB00405,DB11901,0.2432,DrugBank,LapRLS
DB09027,DB00238,0.2432,DrugBank,LapRLS
DB11490,DB13532,0.2432,DrugBank,LapRLS
DB00988,DB00335,0.2431,DrugBank,LapRLS
DB00568,DB00801,0.2431,DrugBank,LapRLS
DB04829,DB00559,0.2431,DrugBank,LapRLS
DB00408,DB01211,0.2431,DrugBank,LapRLS
DB00470,DB00463,0.2431,DrugBank,LapRLS
DB09240,DB12093,0.2431,DrugBank,LapRLS
DB06802,DB09383,0.2431,DrugBank,LapRLS
DB00614,DB13443,0.2431,DrugBank,LapRLS
DB13509,DB00630,0.2431,DrugBank,LapRLS
DB01069,DB00777,0.2431,DrugBank,LapRLS
DB08804,DB00648,0.2431,DrugBank,LapRLS
DB00372,DB01154,0.2431,DrugBank,LapRLS
DB00784,DB11093,0.2431,DrugBank,LapRLS
DB00445,DB09065,0.2431,DrugBank,LapRLS
DB13876,DB00794,0.2431,DrugBank,LapRLS
DB14006,DB01118,0.2431,DrugBank,LapRLS
DB00396,DB00232,0.2431,DrugBank,LapRLS
DB09212,DB14006,0.2431,DrugBank,LapRLS
DB00486,DB00224,0.2431,DrugBank,LapRLS
DB00463,DB00765,0.2431,DrugBank,LapRLS
DB09555,DB08927,0.243,DrugBank,LapRLS
DB00405,DB09039,0.243,DrugBank,LapRLS
DB00606,DB06196,0.243,DrugBank,LapRLS
DB09245,DB11278,0.243,DrugBank,LapRLS
DB09213,DB08807,0.243,DrugBank,LapRLS
DB00251,DB06717,0.243,DrugBank,LapRLS
DB13955,DB01041,0.243,DrugBank,LapRLS
DB09049,DB09235,0.243,DrugBank,LapRLS
DB01136,DB12100,0.243,DrugBank,LapRLS
DB09229,DB08912,0.243,DrugBank,LapRLS
DB00373,DB12080,0.243,DrugBank,LapRLS
DB09209,DB00476,0.243,DrugBank,LapRLS
DB00633,DB01264,0.243,DrugBank,LapRLS
DB01017,DB00463,0.243,DrugBank,LapRLS
DB00813,DB00501,0.243,DrugBank,LapRLS
DB13530,DB00289,0.243,DrugBank,LapRLS
DB11490,DB01395,0.243,DrugBank,LapRLS
DB00656,DB00830,0.2429,DrugBank,LapRLS
DB00753,DB00243,0.2429,DrugBank,LapRLS
DB01175,DB14006,0.2429,DrugBank,LapRLS
DB13509,DB00373,0.2429,DrugBank,LapRLS
DB00195,DB06152,0.2429,DrugBank,LapRLS
DB00774,DB09213,0.2429,DrugBank,LapRLS
DB11490,DB09249,0.2429,DrugBank,LapRLS
DB06480,DB11901,0.2429,DrugBank,LapRLS
DB00546,DB00909,0.2429,DrugBank,LapRLS
DB04896,DB00188,0.2429,DrugBank,LapRLS
DB12461,DB09280,0.2429,DrugBank,LapRLS
DB12598,DB09389,0.2429,DrugBank,LapRLS
DB04812,DB13509,0.2429,DrugBank,LapRLS
DB00504,DB00715,0.2429,DrugBank,LapRLS
DB01024,DB09073,0.2429,DrugBank,LapRLS
DB00465,DB14006,0.2429,DrugBank,LapRLS
DB09555,DB00313,0.2429,DrugBank,LapRLS
DB00514,DB09174,0.2429,DrugBank,LapRLS
DB14028,DB00220,0.2428,DrugBank,LapRLS
DB00433,DB01029,0.2428,DrugBank,LapRLS
DB13509,DB00482,0.2428,DrugBank,LapRLS
DB00683,DB01511,0.2428,DrugBank,LapRLS
DB00334,DB08954,0.2428,DrugBank,LapRLS
DB00546,DB01624,0.2428,DrugBank,LapRLS
DB01071,DB01433,0.2428,DrugBank,LapRLS
DB01183,DB00476,0.2428,DrugBank,LapRLS
DB11616,DB09065,0.2428,DrugBank,LapRLS
DB01191,DB01170,0.2428,CRD,LapRLS
DB09251,DB00187,0.2428,DrugBank,LapRLS
DB00158,DB09213,0.2428,DrugBank,LapRLS
DB00511,DB00582,0.2428,DrugBank,LapRLS
DB00306,DB04896,0.2428,DrugBank,LapRLS
DB00744,DB00396,0.2428,DrugBank,LapRLS
DB00521,DB09240,0.2428,DrugBank,LapRLS
DB09240,DB00633,0.2428,DrugBank,LapRLS
DB06204,DB00463,0.2428,DrugBank,LapRLS
DB00744,DB14006,0.2428,DrugBank,LapRLS
DB00414,DB00208,0.2428,DrugBank,LapRLS
DB01078,DB00564,0.2428,DrugBank,LapRLS
DB14043,DB00769,0.2428,DrugBank,LapRLS
DB05289,DB00783,0.2427,DrugBank,LapRLS
DB00967,DB01012,0.2427,DrugBank,LapRLS
DB00568,DB08953,0.2427,DrugBank,LapRLS
DB01151,DB01023,0.2427,DrugBank,LapRLS
DB01353,DB00800,0.2427,DrugBank,LapRLS
DB09240,DB12927,0.2427,DrugBank,LapRLS
DB00945,DB00328,0.2427,DrugBank,LapRLS
DB09234,DB09118,0.2427,DrugBank,LapRLS
DB00960,DB00201,0.2427,DrugBank,LapRLS
DB00408,DB00951,0.2427,DrugBank,LapRLS
DB00546,DB08953,0.2427,DrugBank,LapRLS
DB00623,DB01622,0.2427,DrugBank,LapRLS
DB00813,DB00777,0.2427,DrugBank,LapRLS
DB13509,DB00798,0.2427,DrugBank,LapRLS
DB01071,DB01565,0.2427,DrugBank,LapRLS
DB00458,DB05137,0.2427,DrugBank,LapRLS
DB00504,DB12273,0.2427,DrugBank,LapRLS
DB01611,DB06636,0.2427,DrugBank,LapRLS
DB07402,DB00769,0.2426,DrugBank,LapRLS
DB01024,DB01320,0.2426,DrugBank,LapRLS
DB06736,DB05521,0.2426,DrugBank,LapRLS
DB00296,DB11770,0.2426,DrugBank,LapRLS
DB09240,DB08822,0.2426,DrugBank,LapRLS
DB04552,DB00396,0.2426,DrugBank,LapRLS
DB11755,DB05812,0.2426,DrugBank,LapRLS
DB09216,DB01241,0.2426,DrugBank,LapRLS
DB06771,DB00946,0.2426,DrugBank,LapRLS
DB01063,DB01364,0.2426,DrugBank,LapRLS
DB01565,DB09195,0.2426,DrugBank,LapRLS
DB01186,DB09082,0.2426,DrugBank,LapRLS
DB09240,DB00270,0.2426,DrugBank,LapRLS
DB09268,DB04729,0.2426,DrugBank,LapRLS
DB13249,DB01063,0.2426,DrugBank,LapRLS
DB00373,DB09229,0.2426,DrugBank,LapRLS
DB01621,DB01214,0.2426,DrugBank,LapRLS
DB01463,DB00257,0.2426,DrugBank,LapRLS
DB00232,DB02261,0.2426,DrugBank,LapRLS
DB00237,DB01201,0.2426,DrugBank,LapRLS
DB11490,DB00035,0.2426,DrugBank,LapRLS
DB00557,DB09167,0.2426,DrugBank,LapRLS
DB00374,DB06717,0.2426,DrugBank,LapRLS
DB01213,DB13943,0.2426,CRD,LapRLS
DB00862,DB09240,0.2425,DrugBank,LapRLS
DB01193,DB00176,0.2425,DrugBank,LapRLS
DB14028,DB00619,0.2425,DrugBank,LapRLS
DB09229,DB09238,0.2425,DrugBank,LapRLS
DB06421,DB11672,0.2425,DrugBank,LapRLS
DB01215,DB11783,0.2425,DrugBank,LapRLS
DB01220,DB01264,0.2425,DrugBank,LapRLS
DB00353,DB08550,0.2425,DrugBank,LapRLS
DB08804,DB00254,0.2425,DrugBank,LapRLS
DB09001,DB00961,0.2425,DrugBank,LapRLS
DB00768,DB01015,0.2425,DrugBank,LapRLS
DB11274,DB01321,0.2425,DrugBank,LapRLS
DB01184,DB06700,0.2425,DrugBank,LapRLS
DB00468,DB06706,0.2425,DrugBank,LapRLS
DB00321,DB12161,0.2425,DrugBank,LapRLS
DB09213,DB13166,0.2425,DrugBank,LapRLS
DB06693,DB04898,0.2425,DrugBank,LapRLS
DB00801,DB09074,0.2425,DrugBank,LapRLS
DB00780,DB06678,0.2425,DrugBank,LapRLS
DB09269,DB00396,0.2424,DrugBank,LapRLS
DB08871,DB01044,0.2424,DrugBank,LapRLS
DB01626,DB00187,0.2424,DrugBank,LapRLS
DB01497,DB00208,0.2424,DrugBank,LapRLS
DB04871,DB09194,0.2424,DrugBank,LapRLS
DB00405,DB08912,0.2424,DrugBank,LapRLS
DB00251,DB00257,0.2424,DrugBank,LapRLS
DB01357,DB06636,0.2424,DrugBank,LapRLS
DB13345,DB04920,0.2424,DrugBank,LapRLS
DB13509,DB00684,0.2424,DrugBank,LapRLS
DB11274,DB01016,0.2424,DrugBank,LapRLS
DB09239,DB00705,0.2424,DrugBank,LapRLS
DB13509,DB00571,0.2424,DrugBank,LapRLS
DB00924,DB00968,0.2424,DrugBank,LapRLS
DB09070,DB00599,0.2424,DrugBank,LapRLS
DB00445,DB00252,0.2424,DrugBank,LapRLS
DB11490,DB04948,0.2424,DrugBank,LapRLS
DB09209,DB09290,0.2424,DrugBank,LapRLS
DB05212,DB00849,0.2424,DrugBank,LapRLS
DB04540,DB01149,0.2424,DrugBank,LapRLS
DB09555,DB08910,0.2423,DrugBank,LapRLS
DB00237,DB00310,0.2423,DrugBank,LapRLS
DB00514,DB13643,0.2423,DrugBank,LapRLS
DB09279,DB13509,0.2423,DrugBank,LapRLS
DB08976,DB00769,0.2423,DrugBank,LapRLS
DB13443,DB13508,0.2423,DrugBank,LapRLS
DB09555,DB01466,0.2423,DrugBank,LapRLS
DB00372,DB12092,0.2423,DrugBank,LapRLS
DB01088,DB09213,0.2423,DrugBank,LapRLS
DB00999,DB01336,0.2423,DrugBank,LapRLS
DB09351,DB09477,0.2423,DrugBank,LapRLS
DB13114,DB12710,0.2423,DrugBank,LapRLS
DB04817,DB05812,0.2423,DrugBank,LapRLS
DB00961,DB00622,0.2423,DrugBank,LapRLS
DB00568,DB01106,0.2423,DrugBank,LapRLS
DB08942,DB00257,0.2423,DrugBank,LapRLS
DB00545,DB06728,0.2423,CRD,LapRLS
DB00647,DB01213,0.2423,CRD,LapRLS
DB01548,DB00436,0.2422,DrugBank,LapRLS
DB12617,DB14006,0.2422,DrugBank,LapRLS
DB09254,DB04920,0.2422,DrugBank,LapRLS
DB09053,DB00726,0.2422,DrugBank,LapRLS
DB00568,DB01452,0.2422,DrugBank,LapRLS
DB00392,DB09238,0.2422,DrugBank,LapRLS
DB00372,DB01365,0.2422,DrugBank,LapRLS
DB08996,DB08941,0.2422,DrugBank,LapRLS
DB09240,DB00594,0.2422,DrugBank,LapRLS
DB00752,DB00830,0.2422,DrugBank,LapRLS
DB13873,DB01174,0.2422,DrugBank,LapRLS
DB00396,DB13772,0.2422,DrugBank,LapRLS
DB09209,DB01565,0.2422,DrugBank,LapRLS
DB01242,DB06446,0.2422,DrugBank,LapRLS
DB01119,DB09240,0.2422,DrugBank,LapRLS
DB00309,DB00503,0.2422,DrugBank,LapRLS
DB00396,DB08910,0.2422,DrugBank,LapRLS
DB01427,DB01353,0.2422,DrugBank,LapRLS
DB00651,DB01319,0.2422,DrugBank,LapRLS
DB00546,DB00321,0.2422,DrugBank,LapRLS
DB13345,DB01201,0.2422,DrugBank,LapRLS
DB00546,DB00458,0.2422,DrugBank,LapRLS
DB06237,DB09232,0.2422,DrugBank,LapRLS
DB00754,DB00208,0.2422,DrugBank,LapRLS
DB00337,DB00472,0.2422,DrugBank,LapRLS
DB08804,DB01263,0.2422,DrugBank,LapRLS
DB09214,DB00584,0.2422,DrugBank,LapRLS
DB00648,DB03128,0.2421,CRD,LapRLS
DB01247,DB09229,0.2421,DrugBank,LapRLS
DB09232,DB00564,0.2421,DrugBank,LapRLS
DB00628,DB13114,0.2421,DrugBank,LapRLS
DB03783,DB01154,0.2421,DrugBank,LapRLS
DB09555,DB00527,0.2421,DrugBank,LapRLS
DB11616,DB00834,0.2421,DrugBank,LapRLS
DB01160,DB09214,0.2421,DrugBank,LapRLS
DB09555,DB09342,0.2421,DrugBank,LapRLS
DB01495,DB00398,0.2421,DrugBank,LapRLS
DB00480,DB00238,0.2421,DrugBank,LapRLS
DB12221,DB01320,0.2421,DrugBank,LapRLS
DB00571,DB03756,0.2421,CRD,LapRLS
DB00673,DB00592,0.2421,CRD,LapRLS
DB04888,DB01118,0.2421,DrugBank,LapRLS
DB01151,DB00357,0.242,DrugBank,LapRLS
DB09206,DB11642,0.242,DrugBank,LapRLS
DB00514,DB00921,0.242,DrugBank,LapRLS
DB00372,DB01403,0.242,DrugBank,LapRLS
DB08804,DB00283,0.242,DrugBank,LapRLS
DB12590,DB00257,0.242,DrugBank,LapRLS
DB00568,DB09009,0.242,DrugBank,LapRLS
DB13114,DB01065,0.242,DrugBank,LapRLS
DB00546,DB01151,0.242,DrugBank,LapRLS
DB09234,DB01609,0.242,DrugBank,LapRLS
DB01450,DB01118,0.242,DrugBank,LapRLS
DB01081,DB11642,0.242,DrugBank,LapRLS
DB01177,DB00312,0.242,DrugBank,LapRLS
DB09351,DB00938,0.242,DrugBank,LapRLS
DB00318,DB01511,0.242,DrugBank,LapRLS
DB00608,DB01185,0.242,DrugBank,LapRLS
DB09555,DB06579,0.2419,DrugBank,LapRLS
DB13384,DB01565,0.2419,DrugBank,LapRLS
DB00546,DB00540,0.2419,DrugBank,LapRLS
DB09251,DB09227,0.2419,DrugBank,LapRLS
DB01175,DB00830,0.2419,DrugBank,LapRLS
DB01204,DB00312,0.2419,DrugBank,LapRLS
DB12590,DB09280,0.2419,DrugBank,LapRLS
DB11614,DB00726,0.2419,DrugBank,LapRLS
DB06203,DB00701,0.2419,DrugBank,LapRLS
DB09555,DB04896,0.2419,DrugBank,LapRLS
DB01548,DB01104,0.2419,DrugBank,LapRLS
DB09245,DB12752,0.2419,DrugBank,LapRLS
DB00620,DB06728,0.2419,CRD,LapRLS
DB01367,DB01264,0.2419,DrugBank,LapRLS
DB00704,DB08912,0.2419,DrugBank,LapRLS
DB11755,DB00673,0.2419,DrugBank,LapRLS
DB13345,DB00312,0.2419,DrugBank,LapRLS
DB01283,DB01232,0.2419,DrugBank,LapRLS
DB01297,DB09063,0.2419,DrugBank,LapRLS
DB14028,DB01264,0.2419,DrugBank,LapRLS
DB09214,DB04846,0.2419,DrugBank,LapRLS
DB09238,DB09118,0.2418,DrugBank,LapRLS
DB01215,DB06335,0.2418,DrugBank,LapRLS
DB00306,DB13643,0.2418,DrugBank,LapRLS
DB00679,DB01105,0.2418,DrugBank,LapRLS
DB00568,DB13643,0.2418,DrugBank,LapRLS
DB00704,DB00648,0.2418,DrugBank,LapRLS
DB00546,DB13116,0.2418,DrugBank,LapRLS
DB01002,DB09291,0.2418,DrugBank,LapRLS
DB01162,DB09065,0.2418,DrugBank,LapRLS
DB00405,DB00608,0.2418,DrugBank,LapRLS
DB00254,DB09462,0.2418,CRD,LapRLS
DB01399,DB11362,0.2418,DrugBank,LapRLS
DB01611,DB01320,0.2418,DrugBank,LapRLS
DB01816,DB00769,0.2418,DrugBank,LapRLS
DB00801,DB01263,0.2418,DrugBank,LapRLS
DB01247,DB13443,0.2418,DrugBank,LapRLS
DB11490,DB08918,0.2418,DrugBank,LapRLS
DB00233,DB09383,0.2418,DrugBank,LapRLS
DB00557,DB00705,0.2417,DrugBank,LapRLS
DB00457,DB06707,0.2417,DrugBank,LapRLS
DB09243,DB09240,0.2417,DrugBank,LapRLS
DB13114,DB04827,0.2417,DrugBank,LapRLS
DB00568,DB01547,0.2417,DrugBank,LapRLS
DB00306,DB00413,0.2417,DrugBank,LapRLS
DB04896,DB01232,0.2417,DrugBank,LapRLS
DB01162,DB00257,0.2417,DrugBank,LapRLS
DB01495,DB00343,0.2417,DrugBank,LapRLS
DB11755,DB06595,0.2417,DrugBank,LapRLS
DB00468,DB04842,0.2417,DrugBank,LapRLS
DB04540,DB00270,0.2417,DrugBank,LapRLS
DB13114,DB01529,0.2416,DrugBank,LapRLS
DB01611,DB00615,0.2416,DrugBank,LapRLS
DB04896,DB01072,0.2416,DrugBank,LapRLS
DB07348,DB11672,0.2416,DrugBank,LapRLS
DB01303,DB01175,0.2416,DrugBank,LapRLS
DB01202,DB09195,0.2416,DrugBank,LapRLS
DB13835,DB01353,0.2416,DrugBank,LapRLS
DB00463,DB12590,0.2416,DrugBank,LapRLS
DB12221,DB00564,0.2416,DrugBank,LapRLS
DB00159,DB01118,0.2416,DrugBank,LapRLS
DB08807,DB00468,0.2416,DrugBank,LapRLS
DB12025,DB08899,0.2416,DrugBank,LapRLS
DB00392,DB00250,0.2416,DrugBank,LapRLS
DB09555,DB09085,0.2416,DrugBank,LapRLS
DB00813,DB00562,0.2415,DrugBank,LapRLS
DB09251,DB00673,0.2415,DrugBank,LapRLS
DB00374,DB01167,0.2415,DrugBank,LapRLS
DB00768,DB00568,0.2415,DrugBank,LapRLS
DB00306,DB01452,0.2415,DrugBank,LapRLS
DB00318,DB13114,0.2415,DrugBank,LapRLS
DB09238,DB00220,0.2415,DrugBank,LapRLS
DB09214,DB04263,0.2415,DrugBank,LapRLS
DB09070,DB00349,0.2415,DrugBank,LapRLS
DB01250,DB04575,0.2415,DrugBank,LapRLS
DB06736,DB09383,0.2415,DrugBank,LapRLS
DB00780,DB11642,0.2415,DrugBank,LapRLS
DB01009,DB00769,0.2415,DrugBank,LapRLS
DB09239,DB08899,0.2414,DrugBank,LapRLS
DB01594,DB09195,0.2414,DrugBank,LapRLS
DB11755,DB00215,0.2414,DrugBank,LapRLS
DB00191,DB11587,0.2414,DrugBank,LapRLS
DB00350,DB09229,0.2414,DrugBank,LapRLS
DB00946,DB00213,0.2414,DrugBank,LapRLS
DB01450,DB00188,0.2414,DrugBank,LapRLS
DB00396,DB02365,0.2414,DrugBank,LapRLS
DB00514,DB00777,0.2414,DrugBank,LapRLS
DB00961,DB01197,0.2414,DrugBank,LapRLS
DB00445,DB00285,0.2414,DrugBank,LapRLS
DB11490,DB00268,0.2414,DrugBank,LapRLS
DB12025,DB08912,0.2414,DrugBank,LapRLS
DB00557,DB00208,0.2414,DrugBank,LapRLS
DB00708,DB00568,0.2414,DrugBank,LapRLS
DB00204,DB00476,0.2414,DrugBank,LapRLS
DB00960,DB12080,0.2414,DrugBank,LapRLS
DB00752,DB12313,0.2413,DrugBank,LapRLS
DB00287,DB11079,0.2413,DrugBank,LapRLS
DB01452,DB00257,0.2413,DrugBank,LapRLS
DB13114,DB06144,0.2413,DrugBank,LapRLS
DB00514,DB00311,0.2413,DrugBank,LapRLS
DB13837,DB00653,0.2413,DrugBank,LapRLS
DB14028,DB01201,0.2413,DrugBank,LapRLS
DB01229,DB06440,0.2413,DrugBank,LapRLS
DB09232,DB08808,0.2413,DrugBank,LapRLS
DB00546,DB00455,0.2413,DrugBank,LapRLS
DB00546,DB12161,0.2413,DrugBank,LapRLS
DB13509,DB01009,0.2413,DrugBank,LapRLS
DB00568,DB00189,0.2413,DrugBank,LapRLS
DB00768,DB01185,0.2413,DrugBank,LapRLS
DB00396,DB00978,0.2413,DrugBank,LapRLS
DB00301,DB00592,0.2413,CRD,LapRLS
DB00961,DB00887,0.2412,DrugBank,LapRLS
DB01452,DB00648,0.2412,DrugBank,LapRLS
DB11755,DB12332,0.2412,DrugBank,LapRLS
DB09232,DB01264,0.2412,DrugBank,LapRLS
DB00206,DB09167,0.2412,DrugBank,LapRLS
DB00744,DB09383,0.2412,DrugBank,LapRLS
DB00405,DB01012,0.2412,DrugBank,LapRLS
DB00706,DB01021,0.2412,DrugBank,LapRLS
DB11755,DB09330,0.2412,DrugBank,LapRLS
DB00806,DB01151,0.2412,DrugBank,LapRLS
DB11785,DB11315,0.2412,DrugBank,LapRLS
DB09232,DB13532,0.2412,DrugBank,LapRLS
DB13509,DB13775,0.2412,DrugBank,LapRLS
DB05229,DB09118,0.2412,DrugBank,LapRLS
DB00396,DB06195,0.2412,DrugBank,LapRLS
DB00801,DB01118,0.2412,DrugBank,LapRLS
DB01548,DB01247,0.2412,DrugBank,LapRLS
DB01162,DB01026,0.2411,DrugBank,LapRLS
DB00677,DB00720,0.2411,NCRD,LapRLS
DB04871,DB00777,0.2411,DrugBank,LapRLS
DB00251,DB01609,0.2411,DrugBank,LapRLS
DB11785,DB00981,0.2411,DrugBank,LapRLS
DB01189,DB01021,0.2411,DrugBank,LapRLS
DB08942,DB05812,0.2411,DrugBank,LapRLS
DB11614,DB00972,0.2411,DrugBank,LapRLS
DB13509,DB08807,0.2411,DrugBank,LapRLS
DB01171,DB09229,0.2411,DrugBank,LapRLS
DB09247,DB09351,0.2411,DrugBank,LapRLS
DB00213,DB09462,0.2411,CRD,LapRLS
DB00489,DB02925,0.2411,DrugBank,LapRLS
DB12406,DB06290,0.2411,DrugBank,LapRLS
DB09209,DB01174,0.2411,DrugBank,LapRLS
DB00854,DB01233,0.2411,DrugBank,LapRLS
DB01324,DB09213,0.2411,DrugBank,LapRLS
DB00458,DB00463,0.2411,DrugBank,LapRLS
DB00393,DB09240,0.2411,DrugBank,LapRLS
DB00405,DB00254,0.2411,DrugBank,LapRLS
DB06771,DB09038,0.2411,DrugBank,LapRLS
DB13114,DB01547,0.2411,DrugBank,LapRLS
DB09555,DB12518,0.2411,DrugBank,LapRLS
DB01289,DB01201,0.2411,DrugBank,LapRLS
DB14028,DB04868,0.241,DrugBank,LapRLS
DB01078,DB00615,0.241,DrugBank,LapRLS
DB05289,DB01241,0.241,DrugBank,LapRLS
DB04844,DB01201,0.241,DrugBank,LapRLS
DB13443,DB09082,0.241,DrugBank,LapRLS
DB04951,DB09383,0.241,DrugBank,LapRLS
DB00509,DB01175,0.241,DrugBank,LapRLS
DB00320,DB03756,0.241,CRD,LapRLS
DB01594,DB01223,0.241,DrugBank,LapRLS
DB01151,DB06636,0.241,DrugBank,LapRLS
DB05830,DB00976,0.241,DrugBank,LapRLS
DB00568,DB12518,0.2409,DrugBank,LapRLS
DB11616,DB00238,0.2409,DrugBank,LapRLS
DB12923,DB01353,0.2409,DrugBank,LapRLS
DB00353,DB00312,0.2409,DrugBank,LapRLS
DB01017,DB00568,0.2409,DrugBank,LapRLS
DB09240,DB12131,0.2409,DrugBank,LapRLS
DB00934,DB00220,0.2409,DrugBank,LapRLS
DB01242,DB00357,0.2409,DrugBank,LapRLS
DB04817,DB00705,0.2409,DrugBank,LapRLS
DB14035,DB01045,0.2409,DrugBank,LapRLS
DB00333,DB00777,0.2409,DrugBank,LapRLS
DB00463,DB04832,0.2409,DrugBank,LapRLS
DB01189,DB11642,0.2409,DrugBank,LapRLS
DB00695,DB09213,0.2409,DrugBank,LapRLS
DB11274,DB00361,0.2409,DrugBank,LapRLS
DB09240,DB12054,0.2408,DrugBank,LapRLS
DB00524,DB00771,0.2408,DrugBank,LapRLS
DB09209,DB09068,0.2408,DrugBank,LapRLS
DB12025,DB09118,0.2408,DrugBank,LapRLS
DB00514,DB00903,0.2408,DrugBank,LapRLS
DB04924,DB09271,0.2408,DrugBank,LapRLS
DB00557,DB00463,0.2408,DrugBank,LapRLS
DB00344,DB09203,0.2408,DrugBank,LapRLS
DB00243,DB06440,0.2408,DrugBank,LapRLS
DB13530,DB01601,0.2408,DrugBank,LapRLS
DB09240,DB00697,0.2408,DrugBank,LapRLS
DB04573,DB08820,0.2408,DrugBank,LapRLS
DB00232,DB12766,0.2408,DrugBank,LapRLS
DB00568,DB04832,0.2408,DrugBank,LapRLS
DB00251,DB14033,0.2408,DrugBank,LapRLS
DB00993,DB09269,0.2408,NCRD,LapRLS
DB09234,DB09280,0.2407,DrugBank,LapRLS
DB00590,DB05521,0.2407,DrugBank,LapRLS
DB13837,DB01104,0.2407,DrugBank,LapRLS
DB09089,DB01353,0.2407,DrugBank,LapRLS
DB08804,DB00176,0.2407,DrugBank,LapRLS
DB00306,DB11371,0.2407,DrugBank,LapRLS
DB14035,DB14033,0.2407,DrugBank,LapRLS
DB09378,DB04868,0.2407,DrugBank,LapRLS
DB00405,DB08933,0.2407,DrugBank,LapRLS
DB12010,DB09232,0.2407,DrugBank,LapRLS
DB00463,DB08953,0.2407,DrugBank,LapRLS
DB01151,DB09231,0.2407,DrugBank,LapRLS
DB00952,DB09195,0.2407,DrugBank,LapRLS
DB01223,DB01175,0.2407,DrugBank,LapRLS
DB04836,DB00598,0.2407,DrugBank,LapRLS
DB13345,DB00564,0.2407,DrugBank,LapRLS
