Drug1,Drug2,Prob,Source,Method
DB09561,DB04365,0.21600000000000005,DrugBank,GIP
DB00202,DB00414,0.21600000000000005,DrugBank,GIP
DB13231,DB08960,0.2159,DrugBank,GIP
DB01090,DB00795,0.2159,DrugBank,GIP
DB09128,DB00772,0.2159,CRD,GIP
DB06689,DB00568,0.2159,CRD,GIP
DB06770,DB00533,0.2159,DrugBank,GIP
DB01236,DB00805,0.2158,CRD,GIP
DB00228,DB04861,0.2158,CRD,GIP
DB00658,DB12332,0.2158,DrugBank,GIP
DB06527,DB13217,0.2158,DrugBank,GIP
DB00559,DB00373,0.2157,CRD,GIP
DB03754,DB06554,0.2157,DrugBank,GIP
DB00191,DB08846,0.2157,CRD,GIP
DB00720,DB04888,0.2156,DrugBank,GIP
DB12821,DB00219,0.2156,DrugBank,GIP
DB01575,DB11919,0.2156,DrugBank,GIP
DB00727,DB12381,0.2156,DrugBank,GIP
DB00228,DB04846,0.2155,CRD,GIP
DB06704,DB01083,0.2154,DrugBank,GIP
DB00339,DB06209,0.2154,DrugBank,GIP
DB01005,DB00339,0.2154,CRD,GIP
DB08864,DB03756,0.2153,CRD,GIP
DB00720,DB02959,0.2153,DrugBank,GIP
DB11995,DB01001,0.2152,CRD,GIP
DB00395,DB05804,0.2152,CRD,GIP
DB06782,DB00318,0.2152,DrugBank,GIP
DB01090,DB00375,0.2152,DrugBank,GIP
DB00805,DB00851,0.2151,CRD,GIP
DB11560,DB00545,0.2151,CRD,GIP
DB08881,DB01176,0.2151,CRD,GIP
DB01365,DB01291,0.2149,DrugBank,GIP
DB06154,DB06706,0.2149,DrugBank,GIP
DB00727,DB00181,0.2149,DrugBank,GIP
DB00974,DB00530,0.2149,DrugBank,GIP
DB03040,DB00776,0.2148,DrugBank,GIP
DB03127,DB06762,0.2148,DrugBank,GIP
DB11779,DB00515,0.2147,CRD,GIP
DB06419,DB00951,0.2147,CRD,GIP
DB04557,DB00368,0.2147,CRD,GIP
DB13058,DB09089,0.2147,DrugBank,GIP
DB06782,DB13643,0.2147,DrugBank,GIP
DB04886,DB00740,0.2146,CRD,GIP
DB06419,DB00523,0.2146,CRD,GIP
DB01008,DB12321,0.2146,DrugBank,GIP
DB00763,DB02959,0.2145,DrugBank,GIP
DB00711,DB00922,0.2145,DrugBank,GIP
DB00313,DB11912,0.2145,DrugBank,GIP
DB09139,DB04833,0.2144,DrugBank,GIP
DB11780,DB06727,0.2144,DrugBank,GIP
DB12821,DB13694,0.2143,DrugBank,GIP
DB01577,DB00523,0.2143,CRD,GIP
DB00974,DB08896,0.2142,CRD,GIP
DB02701,DB08860,0.2142,CRD,GIP
DB02962,DB06204,0.2142,DrugBank,GIP
DB00859,DB12770,0.2142,DrugBank,GIP
DB06770,DB12884,0.2141,DrugBank,GIP
DB01043,DB12770,0.2141,DrugBank,GIP
DB08887,DB09056,0.214,DrugBank,GIP
DB00371,DB12770,0.214,DrugBank,GIP
DB00996,DB05540,0.214,DrugBank,GIP
DB01440,DB08810,0.2139,DrugBank,GIP
DB04165,DB00250,0.2139,DrugBank,GIP
DB09250,DB03057,0.2138,DrugBank,GIP
DB09132,DB06706,0.2138,DrugBank,GIP
DB04557,DB00285,0.2138,DrugBank,GIP
DB04572,DB01178,0.2138,DrugBank,GIP
DB01213,DB00757,0.2137,CRD,GIP
DB11155,DB04572,0.2137,CRD,GIP
DB06782,DB00236,0.2137,DrugBank,GIP
DB04619,DB01627,0.2136,DrugBank,GIP
DB04827,DB00642,0.2136,DrugBank,GIP
DB00252,DB01580,0.2135,CRD,GIP
DB00325,DB04707,0.2135,DrugBank,GIP
DB01575,DB01117,0.2135,DrugBank,GIP
DB00742,DB00553,0.2135,DrugBank,GIP
DB03040,DB13595,0.2133,DrugBank,GIP
DB00677,DB09069,0.2132,DrugBank,GIP
DB09117,DB09215,0.2132,DrugBank,GIP
DB00753,DB00738,0.2131,CRD,GIP
DB09499,DB08810,0.2131,DrugBank,GIP
DB00780,DB04833,0.2131,DrugBank,GIP
DB13058,DB02255,0.2131,DrugBank,GIP
DB06799,DB00331,0.213,DrugBank,GIP
DB00763,DB00726,0.213,DrugBank,GIP
DB00259,DB01083,0.213,DrugBank,GIP
DB01043,DB13003,0.213,DrugBank,GIP
DB00122,DB00604,0.2128,DrugBank,GIP
DB00677,DB12901,0.2128,DrugBank,GIP
DB00191,DB01609,0.2128,CRD,GIP
DB06174,DB00371,0.2128,CRD,GIP
DB01221,DB01107,0.2128,CRD,GIP
DB00366,DB00629,0.2127,CRD,GIP
DB06728,DB11581,0.2127,DrugBank,GIP
DB01213,DB06717,0.2127,CRD,GIP
DB03128,DB00697,0.2127,DrugBank,GIP
DB06698,DB01108,0.2127,DrugBank,GIP
DB00336,DB01043,0.2126,CRD,GIP
DB04840,DB01043,0.2126,CRD,GIP
DB00556,DB00525,0.2126,DrugBank,GIP
DB11936,DB04846,0.2126,DrugBank,GIP
DB01612,DB01331,0.2125,DrugBank,GIP
DB12821,DB00270,0.2125,DrugBank,GIP
DB08864,DB00804,0.2124,CRD,GIP
DB06799,DB01174,0.2124,DrugBank,GIP
DB00331,DB02855,0.2124,DrugBank,GIP
DB00658,DB09206,0.2124,DrugBank,GIP
DB06819,DB09069,0.2124,DrugBank,GIP
DB09031,DB00298,0.2124,DrugBank,GIP
DB00228,DB08802,0.2124,DrugBank,GIP
DB00859,DB01099,0.2124,DrugBank,GIP
DB04572,DB09069,0.2124,DrugBank,GIP
DB03754,DB00686,0.2124,DrugBank,GIP
DB01028,DB12092,0.2123,DrugBank,GIP
DB06698,DB13069,0.2123,DrugBank,GIP
DB04830,DB09085,0.2123,DrugBank,GIP
DB00627,DB00599,0.2123,CRD,GIP
DB00763,DB05465,0.2123,DrugBank,GIP
DB04827,DB13108,0.2123,DrugBank,GIP
DB00228,DB06725,0.2122,CRD,GIP
DB11175,DB13003,0.2122,DrugBank,GIP
DB09072,DB04741,0.2121,DrugBank,GIP
DB01080,DB09516,0.2121,DrugBank,GIP
DB00917,DB00146,0.212,CRD,GIP
DB01043,DB01029,0.212,CRD,GIP
DB00917,DB01069,0.2119,CRD,GIP
DB06689,DB00898,0.2119,DrugBank,GIP
DB09102,DB01043,0.2118,CRD,GIP
DB00753,DB01191,0.2118,DrugBank,GIP
DB01256,DB01043,0.2117,CRD,GIP
DB06728,DB01193,0.2117,CRD,GIP
DB09499,DB00236,0.2117,DrugBank,GIP
DB11780,DB00803,0.2117,DrugBank,GIP
DB00763,DB09064,0.2116,DrugBank,GIP
DB00559,DB01367,0.2115,CRD,GIP
DB01213,DB04844,0.2115,CRD,GIP
DB06728,DB01603,0.2114,DrugBank,GIP
DB09161,DB01240,0.2114,DrugBank,GIP
DB00325,DB11623,0.2113,DrugBank,GIP
DB09053,DB00730,0.2113,CRD,GIP
DB00379,DB06731,0.2113,CRD,GIP
DB00658,DB09023,0.2113,DrugBank,GIP
DB04827,DB09488,0.2113,DrugBank,GIP
DB06799,DB00543,0.2113,DrugBank,GIP
DB05676,DB06594,0.2112,CRD,GIP
DB00166,DB08796,0.2112,DrugBank,GIP
DB09139,DB02959,0.211,DrugBank,GIP
DB00677,DB01105,0.211,DrugBank,GIP
DB09248,DB13314,0.2109,DrugBank,GIP
DB08841,DB12340,0.2108,DrugBank,GIP
DB08887,DB04786,0.2108,DrugBank,GIP
DB04539,DB00876,0.2108,DrugBank,GIP
DB01120,DB00367,0.2108,CRD,GIP
DB04165,DB06218,0.2107,DrugBank,GIP
DB09459,DB12923,0.2107,DrugBank,GIP
DB00951,DB01092,0.2106,CRD,GIP
DB01190,DB00461,0.2106,CRD,GIP
DB09026,DB02901,0.2106,CRD,GIP
DB01349,DB09224,0.2106,CRD,GIP
DB11780,DB01028,0.2106,DrugBank,GIP
DB11921,DB01043,0.2105,CRD,GIP
DB00122,DB00776,0.2105,DrugBank,GIP
DB00228,DB06660,0.2104,DrugBank,GIP
DB08893,DB01176,0.2104,CRD,GIP
DB01612,DB00193,0.2104,DrugBank,GIP
DB00228,DB00915,0.2104,DrugBank,GIP
DB00658,DB00179,0.2102,DrugBank,GIP
DB06154,DB04930,0.2102,DrugBank,GIP
DB13323,DB00515,0.2102,DrugBank,GIP
DB12821,DB01216,0.2102,DrugBank,GIP
DB00177,DB01035,0.2101,CRD,GIP
DB00951,DB02855,0.2099,DrugBank,GIP
DB00693,DB00388,0.2099,CRD,GIP
DB13255,DB01388,0.2099,DrugBank,GIP
DB06154,DB00819,0.2099,DrugBank,GIP
DB12105,DB09069,0.2098,DrugBank,GIP
DB00339,DB01099,0.2098,DrugBank,GIP
DB06709,DB09138,0.2098,DrugBank,GIP
DB11632,DB09462,0.2098,CRD,GIP
DB01575,DB06174,0.2097,DrugBank,GIP
DB01365,DB02852,0.2097,DrugBank,GIP
DB13099,DB04365,0.2097,DrugBank,GIP
DB04066,DB06209,0.2097,DrugBank,GIP
DB04827,DB01112,0.2096,DrugBank,GIP
DB09459,DB06702,0.2096,DrugBank,GIP
DB03128,DB00165,0.2095,CRD,GIP
DB00788,DB01074,0.2095,CRD,GIP
DB06783,DB09220,0.2095,DrugBank,GIP
DB03756,DB06512,0.2095,CRD,GIP
DB00325,DB00835,0.2094,CRD,GIP
DB00658,DB01163,0.2093,DrugBank,GIP
DB00325,DB12752,0.2092,DrugBank,GIP
DB06689,DB08993,0.2092,DrugBank,GIP
DB03128,DB00390,0.2092,CRD,GIP
DB00605,DB00574,0.2092,CRD,GIP
DB00804,DB03756,0.2092,CRD,GIP
DB06637,DB00390,0.2092,CRD,GIP
DB11362,DB00371,0.2092,CRD,GIP
DB11780,DB09011,0.2092,DrugBank,GIP
DB09561,DB00744,0.2091,DrugBank,GIP
DB06637,DB02852,0.2091,DrugBank,GIP
DB01043,DB04930,0.2091,DrugBank,GIP
DB09281,DB01628,0.2091,DrugBank,GIP
DB06689,DB06190,0.2091,DrugBank,GIP
DB01612,DB00696,0.2091,DrugBank,GIP
DB01043,DB01114,0.2091,CRD,GIP
DB01586,DB00927,0.209,CRD,GIP
DB01440,DB00609,0.209,DrugBank,GIP
DB00228,DB00574,0.2089,DrugBank,GIP
DB01028,DB06727,0.2089,DrugBank,GIP
DB04066,DB13643,0.2088,DrugBank,GIP
DB04830,DB08991,0.2088,DrugBank,GIP
DB00658,DB01215,0.2087,DrugBank,GIP
DB11155,DB01035,0.2087,CRD,GIP
DB00166,DB05708,0.2087,DrugBank,GIP
DB11898,DB06702,0.2087,DrugBank,GIP
DB00711,DB01099,0.2087,DrugBank,GIP
DB01365,DB12645,0.2086,DrugBank,GIP
DB00822,DB09069,0.2086,DrugBank,GIP
DB00395,DB01233,0.2086,CRD,GIP
DB00158,DB01043,0.2086,CRD,GIP
DB00217,DB09225,0.2085,DrugBank,GIP
DB00753,DB08887,0.2085,DrugBank,GIP
DB04165,DB06193,0.2085,DrugBank,GIP
DB00711,DB00744,0.2083,DrugBank,GIP
DB00711,DB03568,0.2083,DrugBank,GIP
DB06824,DB01028,0.2083,DrugBank,GIP
DB00711,DB04743,0.2082,DrugBank,GIP
DB01612,DB09570,0.2082,DrugBank,GIP
DB11780,DB09084,0.2082,DrugBank,GIP
DB01189,DB06200,0.2081,DrugBank,GIP
DB06783,DB01184,0.2081,DrugBank,GIP
DB00313,DB00551,0.2081,DrugBank,GIP
DB04165,DB04216,0.2081,DrugBank,GIP
DB06684,DB00858,0.208,CRD,GIP
DB04936,DB03568,0.208,DrugBank,GIP
DB01008,DB00605,0.208,DrugBank,GIP
DB03127,DB09281,0.2079,DrugBank,GIP
DB14007,DB00530,0.2079,DrugBank,GIP
DB09132,DB12704,0.2079,DrugBank,GIP
DB06783,DB01273,0.2079,DrugBank,GIP
DB06728,DB13058,0.2079,DrugBank,GIP
DB00974,DB06413,0.2078,DrugBank,GIP
DB09277,DB05088,0.2078,DrugBank,GIP
DB06419,DB01043,0.2078,CRD,GIP
DB08834,DB01233,0.2078,CRD,GIP
DB04325,DB08955,0.2077,DrugBank,GIP
DB00395,DB04946,0.2077,CRD,GIP
DB06154,DB03568,0.2077,DrugBank,GIP
DB11155,DB00951,0.2077,CRD,GIP
DB09026,DB00368,0.2077,CRD,GIP
DB01043,DB09166,0.2077,DrugBank,GIP
DB09139,DB01158,0.2076,DrugBank,GIP
DB09281,DB13500,0.2076,DrugBank,GIP
DB00217,DB01627,0.2076,DrugBank,GIP
DB06016,DB00165,0.2076,CRD,GIP
DB09561,DB01032,0.2075,DrugBank,GIP
DB04325,DB01128,0.2075,DrugBank,GIP
DB11780,DB00795,0.2073,DrugBank,GIP
DB03756,DB11471,0.2073,DrugBank,GIP
DB06819,DB01113,0.2073,DrugBank,GIP
DB09147,DB00343,0.2072,DrugBank,GIP
DB06689,DB01029,0.2071,CRD,GIP
DB01613,DB12259,0.2071,DrugBank,GIP
DB00202,DB09017,0.207,DrugBank,GIP
DB01236,DB00352,0.207,DrugBank,GIP
DB00118,DB01576,0.2069,CRD,GIP
DB00166,DB06652,0.2069,DrugBank,GIP
DB01626,DB03424,0.2069,DrugBank,GIP
DB03128,DB00346,0.2069,CRD,GIP
DB11898,DB00421,0.2068,DrugBank,GIP
DB06689,DB09001,0.2067,DrugBank,GIP
DB13099,DB09281,0.2067,DrugBank,GIP
DB04619,DB09017,0.2067,DrugBank,GIP
DB03793,DB13003,0.2067,DrugBank,GIP
DB01074,DB09053,0.2067,DrugBank,GIP
DB06770,DB00890,0.2067,DrugBank,GIP
DB06637,DB09555,0.2067,CRD,GIP
DB01407,DB00914,0.2066,CRD,GIP
DB09125,DB00559,0.2066,DrugBank,GIP
DB09072,DB08955,0.2065,DrugBank,GIP
DB00325,DB01206,0.2065,DrugBank,GIP
DB04827,DB00238,0.2065,DrugBank,GIP
DB01407,DB01213,0.2064,CRD,GIP
DB00191,DB01126,0.2064,CRD,GIP
DB03754,DB01203,0.2064,DrugBank,GIP
DB00917,DB01429,0.2063,CRD,GIP
DB11898,DB11780,0.2063,DrugBank,GIP
DB00825,DB11936,0.2063,DrugBank,GIP
DB00658,DB13500,0.2062,DrugBank,GIP
DB03756,DB08864,0.2062,DrugBank,GIP
DB00316,DB01036,0.2062,DrugBank,GIP
DB09459,DB06246,0.2061,DrugBank,GIP
DB08895,DB03128,0.206,CRD,GIP
DB00395,DB00998,0.206,CRD,GIP
DB05381,DB12381,0.206,DrugBank,GIP
DB00488,DB12920,0.206,DrugBank,GIP
DB00259,DB05107,0.206,DrugBank,GIP
DB04936,DB01182,0.206,DrugBank,GIP
DB01365,DB11956,0.206,DrugBank,GIP
DB01626,DB03568,0.206,DrugBank,GIP
DB01074,DB04743,0.206,DrugBank,GIP
DB06799,DB06713,0.2059,DrugBank,GIP
DB00515,DB00494,0.2059,DrugBank,GIP
DB00228,DB01065,0.2058,CRD,GIP
DB03127,DB01090,0.2058,DrugBank,GIP
DB12821,DB13514,0.2058,DrugBank,GIP
DB06706,DB12749,0.2058,DrugBank,GIP
DB01612,DB04821,0.2058,DrugBank,GIP
DB06603,DB00730,0.2058,CRD,GIP
DB01143,DB11780,0.2057,DrugBank,GIP
DB04827,DB00279,0.2057,DrugBank,GIP
DB00711,DB09281,0.2057,DrugBank,GIP
DB00358,DB01283,0.2057,CRD,GIP
DB06637,DB00792,0.2057,CRD,GIP
DB01170,DB05465,0.2056,DrugBank,GIP
DB00228,DB00712,0.2055,CRD,GIP
DB11779,DB00228,0.2055,CRD,GIP
DB09072,DB01128,0.2055,DrugBank,GIP
DB12821,DB00726,0.2055,DrugBank,GIP
DB00339,DB00658,0.2055,DrugBank,GIP
DB00159,DB12693,0.2055,DrugBank,GIP
DB00316,DB09254,0.2054,DrugBank,GIP
DB11780,DB09249,0.2054,DrugBank,GIP
DB00121,DB01213,0.2054,CRD,GIP
DB06016,DB00917,0.2054,CRD,GIP
DB11898,DB04888,0.2053,DrugBank,GIP
DB00122,DB03459,0.2053,DrugBank,GIP
DB06799,DB08621,0.2053,DrugBank,GIP
DB03756,DB00818,0.2052,DrugBank,GIP
DB00855,DB13835,0.2052,DrugBank,GIP
DB00556,DB13217,0.2052,DrugBank,GIP
DB13146,DB00730,0.2052,DrugBank,GIP
DB00746,DB00216,0.2052,DrugBank,GIP
DB00228,DB09079,0.2051,DrugBank,GIP
DB03203,DB01627,0.2051,DrugBank,GIP
DB00454,DB00228,0.2051,CRD,GIP
DB13058,DB01423,0.2051,DrugBank,GIP
DB00375,DB12340,0.2051,DrugBank,GIP
DB01440,DB03128,0.205,DrugBank,GIP
DB01612,DB05812,0.205,DrugBank,GIP
DB13323,DB06157,0.205,DrugBank,GIP
DB00316,DB13307,0.205,DrugBank,GIP
DB00583,DB00384,0.205,DrugBank,GIP
DB03754,DB00590,0.205,DrugBank,GIP
DB01213,DB00673,0.2049,CRD,GIP
DB06799,DB01544,0.2048,DrugBank,GIP
DB01213,DB06737,0.2048,CRD,GIP
DB03756,DB00709,0.2048,DrugBank,GIP
DB00727,DB12321,0.2048,DrugBank,GIP
DB00191,DB05100,0.2048,DrugBank,GIP
DB00742,DB09011,0.2048,DrugBank,GIP
DB00488,DB01191,0.2048,DrugBank,GIP
DB00325,DB05676,0.2048,DrugBank,GIP
DB01213,DB00668,0.2048,CRD,GIP
DB00224,DB06637,0.2047,CRD,GIP
DB01170,DB04858,0.2047,DrugBank,GIP
DB01612,DB00439,0.2047,DrugBank,GIP
DB01626,DB00744,0.2047,DrugBank,GIP
DB11936,DB04876,0.2047,DrugBank,GIP
DB05381,DB13307,0.2047,DrugBank,GIP
DB06445,DB00451,0.2047,DrugBank,GIP
DB06728,DB00469,0.2046,CRD,GIP
DB00336,DB00753,0.2046,CRD,GIP
DB00822,DB09075,0.2046,DrugBank,GIP
DB03756,DB12967,0.2045,DrugBank,GIP
DB03600,DB13323,0.2045,DrugBank,GIP
DB06445,DB06774,0.2045,DrugBank,GIP
DB09132,DB01108,0.2045,DrugBank,GIP
DB04936,DB04786,0.2045,DrugBank,GIP
DB04619,DB05540,0.2045,DrugBank,GIP
DB09561,DB00665,0.2044,DrugBank,GIP
DB00159,DB01333,0.2044,DrugBank,GIP
DB06728,DB08798,0.2044,DrugBank,GIP
DB06689,DB09555,0.2044,CRD,GIP
DB08834,DB06691,0.2043,CRD,GIP
DB06637,DB01168,0.2043,CRD,GIP
DB00501,DB09148,0.2043,CRD,GIP
DB09026,DB00523,0.2043,CRD,GIP
DB06445,DB00189,0.2043,DrugBank,GIP
DB00228,DB04888,0.2043,DrugBank,GIP
DB00371,DB00343,0.2043,DrugBank,GIP
DB09561,DB03424,0.2043,DrugBank,GIP
DB00371,DB01431,0.2042,CRD,GIP
DB01878,DB09254,0.2042,DrugBank,GIP
DB09132,DB03568,0.2042,DrugBank,GIP
DB00189,DB01032,0.2042,DrugBank,GIP
DB00583,DB00395,0.2042,DrugBank,GIP
DB02962,DB00744,0.2041,DrugBank,GIP
DB01367,DB09224,0.2041,CRD,GIP
DB03754,DB01544,0.204,DrugBank,GIP
DB06782,DB13660,0.204,DrugBank,GIP
DB00605,DB02901,0.204,CRD,GIP
DB01440,DB06193,0.204,DrugBank,GIP
DB03128,DB01096,0.2039,DrugBank,GIP
DB09449,DB12921,0.2039,DrugBank,GIP
DB03128,DB00300,0.2039,CRD,GIP
DB11921,DB09224,0.2039,CRD,GIP
DB00753,DB13757,0.2038,DrugBank,GIP
DB00556,DB00626,0.2038,DrugBank,GIP
DB00804,DB09224,0.2038,CRD,GIP
DB00672,DB01431,0.2038,CRD,GIP
DB03040,DB00888,0.2037,DrugBank,GIP
DB06799,DB00849,0.2037,DrugBank,GIP
DB11175,DB01218,0.2037,DrugBank,GIP
DB04619,DB04872,0.2036,DrugBank,GIP
DB06728,DB08313,0.2036,DrugBank,GIP
DB00804,DB00545,0.2036,CRD,GIP
DB09132,DB00744,0.2036,DrugBank,GIP
DB00366,DB00379,0.2035,CRD,GIP
DB00395,DB00864,0.2035,CRD,GIP
DB01170,DB00523,0.2035,CRD,GIP
DB00395,DB09076,0.2035,CRD,GIP
DB01577,DB00384,0.2034,DrugBank,GIP
DB13116,DB13835,0.2034,DrugBank,GIP
DB04325,DB02806,0.2034,DrugBank,GIP
DB06445,DB00515,0.2034,DrugBank,GIP
DB09026,DB01107,0.2034,CRD,GIP
DB06709,DB12704,0.2033,DrugBank,GIP
DB01365,DB01764,0.2033,DrugBank,GIP
DB05239,DB05219,0.2032,CRD,GIP
DB01612,DB12289,0.2032,DrugBank,GIP
DB11126,DB09075,0.2032,DrugBank,GIP
DB00780,DB00627,0.2032,CRD,GIP
DB00339,DB04365,0.2032,DrugBank,GIP
DB06419,DB09224,0.2031,CRD,GIP
DB04066,DB13069,0.2031,DrugBank,GIP
DB03128,DB00678,0.203,CRD,GIP
DB09251,DB02855,0.203,DrugBank,GIP
DB06824,DB01243,0.2029,DrugBank,GIP
DB13231,DB00380,0.2029,DrugBank,GIP
DB11362,DB00182,0.2028,CRD,GIP
DB00371,DB04557,0.2028,CRD,GIP
DB01440,DB06695,0.2028,DrugBank,GIP
DB08841,DB01377,0.2028,DrugBank,GIP
DB05676,DB00627,0.2028,CRD,GIP
DB06154,DB12704,0.2027,DrugBank,GIP
DB12821,DB00657,0.2027,DrugBank,GIP
DB00742,DB01103,0.2027,DrugBank,GIP
DB00488,DB09477,0.2027,DrugBank,GIP
DB11348,DB12921,0.2026,DrugBank,GIP
DB06729,DB00593,0.2025,CRD,GIP
DB01005,DB13217,0.2025,DrugBank,GIP
DB13180,DB05107,0.2024,DrugBank,GIP
DB00252,DB01035,0.2024,CRD,GIP
DB04165,DB08953,0.2023,DrugBank,GIP
DB00974,DB09138,0.2023,DrugBank,GIP
DB06783,DB01423,0.2023,DrugBank,GIP
DB12821,DB00499,0.2023,DrugBank,GIP
DB00544,DB06287,0.2023,CRD,GIP
DB01043,DB01092,0.2023,CRD,GIP
DB06154,DB00413,0.2022,DrugBank,GIP
DB01120,DB00608,0.2022,CRD,GIP
DB03128,DB08810,0.2021,DrugBank,GIP
DB00228,DB00165,0.2021,CRD,GIP
DB04936,DB12492,0.2021,DrugBank,GIP
DB13352,DB00250,0.2021,DrugBank,GIP
DB09459,DB00166,0.202,DrugBank,GIP
DB03203,DB00298,0.202,DrugBank,GIP
DB00307,DB00368,0.202,CRD,GIP
DB01577,DB04786,0.202,DrugBank,GIP
DB00566,DB01367,0.202,DrugBank,GIP
DB04835,DB06204,0.2019,CRD,GIP
DB06445,DB06554,0.2019,DrugBank,GIP
DB08887,DB01090,0.2018,DrugBank,GIP
DB00658,DB12912,0.2018,DrugBank,GIP
DB01028,DB09090,0.2018,DrugBank,GIP
DB09011,DB09078,0.2018,DrugBank,GIP
DB00753,DB06777,0.2018,CRD,GIP
DB06689,DB00513,0.2017,DrugBank,GIP
DB05804,DB01580,0.2017,CRD,GIP
DB01028,DB00179,0.2017,CRD,GIP
DB03040,DB00494,0.2017,DrugBank,GIP
DB00764,DB06762,0.2016,CRD,GIP
DB00371,DB12704,0.2016,DrugBank,GIP
DB04325,DB01155,0.2016,DrugBank,GIP
DB09072,DB09061,0.2016,DrugBank,GIP
DB00529,DB08993,0.2015,DrugBank,GIP
DB00217,DB08805,0.2015,DrugBank,GIP
DB01612,DB04630,0.2015,DrugBank,GIP
DB06637,DB00523,0.2014,CRD,GIP
DB06527,DB01291,0.2014,DrugBank,GIP
DB04827,DB00357,0.2014,DrugBank,GIP
DB08887,DB12770,0.2014,DrugBank,GIP
DB09248,DB06652,0.2013,DrugBank,GIP
DB01577,DB11737,0.2013,DrugBank,GIP
DB00316,DB08986,0.2013,DrugBank,GIP
DB06741,DB06637,0.2012,CRD,GIP
DB00316,DB01291,0.2012,DrugBank,GIP
DB00371,DB00668,0.2012,CRD,GIP
DB11155,DB00255,0.2012,CRD,GIP
DB11780,DB09079,0.2012,DrugBank,GIP
DB04827,DB00928,0.2012,DrugBank,GIP
DB09499,DB00222,0.2012,DrugBank,GIP
DB04539,DB00658,0.2011,DrugBank,GIP
DB01407,DB00612,0.2011,CRD,GIP
DB06689,DB01058,0.2011,CRD,GIP
DB00371,DB06717,0.2011,CRD,GIP
DB00570,DB00371,0.201,CRD,GIP
DB14007,DB00745,0.201,DrugBank,GIP
DB04936,DB09272,0.201,DrugBank,GIP
DB03754,DB00451,0.201,DrugBank,GIP
DB05540,DB03568,0.201,DrugBank,GIP
DB00121,DB01275,0.2009,CRD,GIP
DB00711,DB12958,0.2009,DrugBank,GIP
DB01170,DB01440,0.2009,DrugBank,GIP
DB00217,DB09097,0.2009,DrugBank,GIP
DB01587,DB00934,0.2009,CRD,GIP
DB00583,DB08987,0.2008,DrugBank,GIP
DB00371,DB00744,0.2008,DrugBank,GIP
DB06698,DB13746,0.2008,DrugBank,GIP
DB00973,DB00165,0.2008,CRD,GIP
DB00643,DB00264,0.2008,CRD,GIP
DB05540,DB09254,0.2007,DrugBank,GIP
DB06819,DB06762,0.2007,CRD,GIP
DB11613,DB01296,0.2007,CRD,GIP
DB00122,DB00818,0.2006,DrugBank,GIP
DB03754,DB00376,0.2006,DrugBank,GIP
DB06698,DB13307,0.2006,DrugBank,GIP
DB09132,DB01090,0.2006,DrugBank,GIP
DB04886,DB00418,0.2006,CRD,GIP
DB00720,DB01216,0.2005,DrugBank,GIP
DB00529,DB08798,0.2005,DrugBank,GIP
DB13231,DB09297,0.2005,DrugBank,GIP
DB01577,DB00745,0.2005,DrugBank,GIP
DB00374,DB13139,0.2005,CRD,GIP
DB08841,DB09009,0.2004,DrugBank,GIP
DB03756,DB00459,0.2004,DrugBank,GIP
DB01236,DB00146,0.2003,CRD,GIP
DB01612,DB01079,0.2003,DrugBank,GIP
DB11780,DB13950,0.2003,DrugBank,GIP
DB06637,DB06725,0.2002,CRD,GIP
DB03756,DB00925,0.2002,CRD,GIP
DB09277,DB00709,0.2002,DrugBank,GIP
DB06799,DB11268,0.2001,DrugBank,GIP
DB06783,DB01340,0.2,DrugBank,GIP
DB01090,DB06218,0.2,DrugBank,GIP
DB00566,DB00876,0.2,DrugBank,GIP
DB00742,DB00609,0.2,DrugBank,GIP
DB01577,DB01609,0.2,CRD,GIP
DB06445,DB00851,0.1999,DrugBank,GIP
DB11268,DB11581,0.1999,DrugBank,GIP
DB03127,DB09097,0.1999,DrugBank,GIP
DB00658,DB12677,0.1998,DrugBank,GIP
DB09138,DB00250,0.1998,DrugBank,GIP
DB13074,DB00371,0.1998,CRD,GIP
DB00973,DB06147,0.1997,CRD,GIP
DB11093,DB01083,0.1996,DrugBank,GIP
DB01170,DB00730,0.1996,DrugBank,GIP
DB14043,DB04930,0.1996,DrugBank,GIP
DB00159,DB08889,0.1996,DrugBank,GIP
DB00753,DB01194,0.1996,DrugBank,GIP
DB06419,DB01131,0.1996,CRD,GIP
DB06637,DB01056,0.1995,CRD,GIP
DB00189,DB01367,0.1995,DrugBank,GIP
DB06154,DB03424,0.1995,DrugBank,GIP
DB06637,DB04572,0.1994,CRD,GIP
DB11156,DB01275,0.1993,CRD,GIP
DB00556,DB12693,0.1993,DrugBank,GIP
DB01189,DB13217,0.1993,DrugBank,GIP
DB00658,DB06174,0.1992,DrugBank,GIP
DB09248,DB00384,0.1992,DrugBank,GIP
DB00395,DB00216,0.1991,DrugBank,GIP
DB03754,DB00380,0.1991,DrugBank,GIP
DB00915,DB02207,0.199,DrugBank,GIP
DB00658,DB01103,0.199,DrugBank,GIP
DB06527,DB02281,0.199,DrugBank,GIP
DB00262,DB08860,0.1989,CRD,GIP
DB04827,DB06442,0.1988,DrugBank,GIP
DB00302,DB11780,0.1988,DrugBank,GIP
DB06706,DB06554,0.1988,DrugBank,GIP
DB11780,DB01273,0.1988,DrugBank,GIP
DB01612,DB13503,0.1988,DrugBank,GIP
DB04165,DB01139,0.1988,DrugBank,GIP
